channel,feature_name,feature_value,object_id,plate_column,plate_row,platedir,region,timepoint
1,std,1641.6427,62,7,A,200129MZ072BBB07,l100seg,72
1,mad,751.5,62,7,A,200129MZ072BBB07,l100seg,72
1,mean,3279.8882,63,7,A,200129MZ072BBB07,l100seg,72
1,std,1546.5831,63,7,A,200129MZ072BBB07,l100seg,72
1,mad,677.0,63,7,A,200129MZ072BBB07,l100seg,72
1,mean,2982.3674,64,7,A,200129MZ072BBB07,l100seg,72
1,std,1272.9514,64,7,A,200129MZ072BBB07,l100seg,72
1,mad,596.0,64,7,A,200129MZ072BBB07,l100seg,72
1,mean,2800.5134,65,7,A,200129MZ072BBB07,l100seg,72
1,std,899.07007,65,7,A,200129MZ072BBB07,l100seg,72
1,mad,521.0,65,7,A,200129MZ072BBB07,l100seg,72
1,mean,2785.5693,66,7,A,200129MZ072BBB07,l100seg,72
1,std,907.4433,66,7,A,200129MZ072BBB07,l100seg,72
1,mad,544.5,66,7,A,200129MZ072BBB07,l100seg,72
1,mean,2998.5334,67,7,A,200129MZ072BBB07,l100seg,72
1,std,1037.028,67,7,A,200129MZ072BBB07,l100seg,72
1,mad,573.0,67,7,A,200129MZ072BBB07,l100seg,72
1,mean,3063.337,68,7,A,200129MZ072BBB07,l100seg,72
1,std,1090.6046,68,7,A,200129MZ072BBB07,l100seg,72
1,mad,566.5,68,7,A,200129MZ072BBB07,l100seg,72
1,mean,2908.7083,69,7,A,200129MZ072BBB07,l100seg,72
1,std,1031.7402,69,7,A,200129MZ072BBB07,l100seg,72
1,mad,533.0,69,7,A,200129MZ072BBB07,l100seg,72
1,mean,2753.363,70,7,A,200129MZ072BBB07,l100seg,72
1,std,824.8806,70,7,A,200129MZ072BBB07,l100seg,72
1,mad,415.5,70,7,A,200129MZ072BBB07,l100seg,72
1,mean,2695.7754,71,7,A,200129MZ072BBB07,l100seg,72
1,std,798.2242,71,7,A,200129MZ072BBB07,l100seg,72
1,mad,417.0,71,7,A,200129MZ072BBB07,l100seg,72
1,mean,2959.7427,72,7,A,200129MZ072BBB07,l100seg,72
1,std,929.8064,72,7,A,200129MZ072BBB07,l100seg,72
1,mad,455.0,72,7,A,200129MZ072BBB07,l100seg,72
1,mean,3051.02,73,7,A,200129MZ072BBB07,l100seg,72
1,std,1115.2128,73,7,A,200129MZ072BBB07,l100seg,72
1,mad,464.0,73,7,A,200129MZ072BBB07,l100seg,72
1,mean,3003.171,74,7,A,200129MZ072BBB07,l100seg,72
1,std,1025.1036,74,7,A,200129MZ072BBB07,l100seg,72
1,mad,482.0,74,7,A,200129MZ072BBB07,l100seg,72
1,mean,2894.9065,75,7,A,200129MZ072BBB07,l100seg,72
1,std,929.502,75,7,A,200129MZ072BBB07,l100seg,72
1,mad,355.0,75,7,A,200129MZ072BBB07,l100seg,72
1,mean,2852.6038,76,7,A,200129MZ072BBB07,l100seg,72
1,std,945.97095,76,7,A,200129MZ072BBB07,l100seg,72
1,mad,285.5,76,7,A,200129MZ072BBB07,l100seg,72
1,mean,2922.1914,77,7,A,200129MZ072BBB07,l100seg,72
1,std,1181.9192,77,7,A,200129MZ072BBB07,l100seg,72
1,mad,366.0,77,7,A,200129MZ072BBB07,l100seg,72
1,mean,2919.0146,78,7,A,200129MZ072BBB07,l100seg,72
1,std,1180.9432,78,7,A,200129MZ072BBB07,l100seg,72
1,mad,492.5,78,7,A,200129MZ072BBB07,l100seg,72
1,mean,2736.836,79,7,A,200129MZ072BBB07,l100seg,72
1,std,862.1809,79,7,A,200129MZ072BBB07,l100seg,72
1,mad,506.5,79,7,A,200129MZ072BBB07,l100seg,72
1,mean,2849.9656,80,7,A,200129MZ072BBB07,l100seg,72
1,std,941.2626,80,7,A,200129MZ072BBB07,l100seg,72
1,mad,360.5,80,7,A,200129MZ072BBB07,l100seg,72
1,mean,2832.6655,81,7,A,200129MZ072BBB07,l100seg,72
1,std,778.7797,81,7,A,200129MZ072BBB07,l100seg,72
1,mad,398.0,81,7,A,200129MZ072BBB07,l100seg,72
1,mean,2764.2559,82,7,A,200129MZ072BBB07,l100seg,72
1,std,711.2838,82,7,A,200129MZ072BBB07,l100seg,72
1,mad,330.0,82,7,A,200129MZ072BBB07,l100seg,72
1,mean,2655.6409,83,7,A,200129MZ072BBB07,l100seg,72
1,std,768.5253,83,7,A,200129MZ072BBB07,l100seg,72
1,mad,343.0,83,7,A,200129MZ072BBB07,l100seg,72
1,mean,2716.6096,84,7,A,200129MZ072BBB07,l100seg,72
1,std,1014.0805,84,7,A,200129MZ072BBB07,l100seg,72
1,mad,383.0,84,7,A,200129MZ072BBB07,l100seg,72
1,mean,2675.626,85,7,A,200129MZ072BBB07,l100seg,72
1,std,681.639,85,7,A,200129MZ072BBB07,l100seg,72
1,mad,456.5,85,7,A,200129MZ072BBB07,l100seg,72
1,mean,2737.8513,86,7,A,200129MZ072BBB07,l100seg,72
1,std,1051.9576,86,7,A,200129MZ072BBB07,l100seg,72
1,mad,415.0,86,7,A,200129MZ072BBB07,l100seg,72
1,mean,2608.354,87,7,A,200129MZ072BBB07,l100seg,72
1,std,802.4071,87,7,A,200129MZ072BBB07,l100seg,72
1,mad,368.0,87,7,A,200129MZ072BBB07,l100seg,72
1,mean,2617.9565,88,7,A,200129MZ072BBB07,l100seg,72
1,std,645.8787,88,7,A,200129MZ072BBB07,l100seg,72
1,mad,414.5,88,7,A,200129MZ072BBB07,l100seg,72
1,mean,2573.1658,89,7,A,200129MZ072BBB07,l100seg,72
1,std,717.0827,89,7,A,200129MZ072BBB07,l100seg,72
1,mad,373.5,89,7,A,200129MZ072BBB07,l100seg,72
1,mean,2499.3777,90,7,A,200129MZ072BBB07,l100seg,72
1,std,621.6323,90,7,A,200129MZ072BBB07,l100seg,72
1,mad,287.5,90,7,A,200129MZ072BBB07,l100seg,72
1,mean,2418.7053,91,7,A,200129MZ072BBB07,l100seg,72
1,std,566.68427,91,7,A,200129MZ072BBB07,l100seg,72
1,mad,290.5,91,7,A,200129MZ072BBB07,l100seg,72
1,mean,2327.4402,92,7,A,200129MZ072BBB07,l100seg,72
1,std,526.8147,92,7,A,200129MZ072BBB07,l100seg,72
1,mad,284.0,92,7,A,200129MZ072BBB07,l100seg,72
1,mean,2299.0708,93,7,A,200129MZ072BBB07,l100seg,72
1,std,522.601,93,7,A,200129MZ072BBB07,l100seg,72
1,mad,282.0,93,7,A,200129MZ072BBB07,l100seg,72
1,mean,2412.4224,94,7,A,200129MZ072BBB07,l100seg,72
1,std,831.68805,94,7,A,200129MZ072BBB07,l100seg,72
1,mad,338.0,94,7,A,200129MZ072BBB07,l100seg,72
1,mean,2413.2175,95,7,A,200129MZ072BBB07,l100seg,72
1,std,935.534,95,7,A,200129MZ072BBB07,l100seg,72
1,mad,370.0,95,7,A,200129MZ072BBB07,l100seg,72
1,mean,2427.096,96,7,A,200129MZ072BBB07,l100seg,72
1,std,783.2252,96,7,A,200129MZ072BBB07,l100seg,72
1,mad,364.0,96,7,A,200129MZ072BBB07,l100seg,72
1,mean,2391.3699,97,7,A,200129MZ072BBB07,l100seg,72
1,std,920.9356,97,7,A,200129MZ072BBB07,l100seg,72
1,mad,339.0,97,7,A,200129MZ072BBB07,l100seg,72
1,mean,2361.4067,98,7,A,200129MZ072BBB07,l100seg,72
1,std,1345.7177,98,7,A,200129MZ072BBB07,l100seg,72
1,mad,426.0,98,7,A,200129MZ072BBB07,l100seg,72
1,mean,1952.1167,99,7,A,200129MZ072BBB07,l100seg,72
1,std,1029.2881,99,7,A,200129MZ072BBB07,l100seg,72
1,mad,393.0,99,7,A,200129MZ072BBB07,l100seg,72
1,mean,1522.7056,100,7,A,200129MZ072BBB07,l100seg,72
1,std,1327.6018,100,7,A,200129MZ072BBB07,l100seg,72
1,mad,498.5,100,7,A,200129MZ072BBB07,l100seg,72
2,mean,375.64603,1,7,A,200129MZ072BBB07,l100seg,72
2,std,162.36351,1,7,A,200129MZ072BBB07,l100seg,72
2,mad,103.0,1,7,A,200129MZ072BBB07,l100seg,72
2,mean,424.92764,2,7,A,200129MZ072BBB07,l100seg,72
2,std,190.89308,2,7,A,200129MZ072BBB07,l100seg,72
2,mad,130.5,2,7,A,200129MZ072BBB07,l100seg,72
2,mean,522.9934,3,7,A,200129MZ072BBB07,l100seg,72
2,std,278.9004,3,7,A,200129MZ072BBB07,l100seg,72
2,mad,155.5,3,7,A,200129MZ072BBB07,l100seg,72
2,mean,769.296,4,7,A,200129MZ072BBB07,l100seg,72
2,std,560.9145,4,7,A,200129MZ072BBB07,l100seg,72
2,mad,172.0,4,7,A,200129MZ072BBB07,l100seg,72
2,mean,973.1683,5,7,A,200129MZ072BBB07,l100seg,72
2,std,659.6925,5,7,A,200129MZ072BBB07,l100seg,72
2,mad,243.0,5,7,A,200129MZ072BBB07,l100seg,72
2,mean,1289.2977,6,7,A,200129MZ072BBB07,l100seg,72
2,std,721.14844,6,7,A,200129MZ072BBB07,l100seg,72
2,mad,504.0,6,7,A,200129MZ072BBB07,l100seg,72
2,mean,1576.9563,7,7,A,200129MZ072BBB07,l100seg,72
2,std,818.1036,7,7,A,200129MZ072BBB07,l100seg,72
2,mad,718.0,7,7,A,200129MZ072BBB07,l100seg,72
2,mean,1769.3989,8,7,A,200129MZ072BBB07,l100seg,72
2,std,844.25726,8,7,A,200129MZ072BBB07,l100seg,72
2,mad,561.0,8,7,A,200129MZ072BBB07,l100seg,72
2,mean,1779.816,9,7,A,200129MZ072BBB07,l100seg,72
2,std,741.7763,9,7,A,200129MZ072BBB07,l100seg,72
2,mad,456.5,9,7,A,200129MZ072BBB07,l100seg,72
2,mean,1831.854,10,7,A,200129MZ072BBB07,l100seg,72
2,std,793.4121,10,7,A,200129MZ072BBB07,l100seg,72
2,mad,492.0,10,7,A,200129MZ072BBB07,l100seg,72
2,mean,1973.0985,11,7,A,200129MZ072BBB07,l100seg,72
2,std,859.2169,11,7,A,200129MZ072BBB07,l100seg,72
2,mad,475.0,11,7,A,200129MZ072BBB07,l100seg,72
2,mean,1997.0538,12,7,A,200129MZ072BBB07,l100seg,72
2,std,852.4036,12,7,A,200129MZ072BBB07,l100seg,72
2,mad,486.0,12,7,A,200129MZ072BBB07,l100seg,72
2,mean,1906.0223,13,7,A,200129MZ072BBB07,l100seg,72
2,std,831.28455,13,7,A,200129MZ072BBB07,l100seg,72
2,mad,563.0,13,7,A,200129MZ072BBB07,l100seg,72
2,mean,2004.6775,14,7,A,200129MZ072BBB07,l100seg,72
2,std,799.62866,14,7,A,200129MZ072BBB07,l100seg,72
2,mad,501.5,14,7,A,200129MZ072BBB07,l100seg,72
2,mean,2056.477,15,7,A,200129MZ072BBB07,l100seg,72
2,std,779.32806,15,7,A,200129MZ072BBB07,l100seg,72
2,mad,454.0,15,7,A,200129MZ072BBB07,l100seg,72
2,mean,2132.2456,16,7,A,200129MZ072BBB07,l100seg,72
2,std,906.54156,16,7,A,200129MZ072BBB07,l100seg,72
2,mad,633.0,16,7,A,200129MZ072BBB07,l100seg,72
2,mean,2202.445,17,7,A,200129MZ072BBB07,l100seg,72
2,std,970.6729,17,7,A,200129MZ072BBB07,l100seg,72
2,mad,718.0,17,7,A,200129MZ072BBB07,l100seg,72
2,mean,2170.6997,18,7,A,200129MZ072BBB07,l100seg,72
2,std,940.09607,18,7,A,200129MZ072BBB07,l100seg,72
2,mad,609.0,18,7,A,200129MZ072BBB07,l100seg,72
2,mean,2081.5598,19,7,A,200129MZ072BBB07,l100seg,72
2,std,1064.3754,19,7,A,200129MZ072BBB07,l100seg,72
2,mad,760.0,19,7,A,200129MZ072BBB07,l100seg,72
2,mean,2156.9949,20,7,A,200129MZ072BBB07,l100seg,72
2,std,1167.731,20,7,A,200129MZ072BBB07,l100seg,72
2,mad,813.0,20,7,A,200129MZ072BBB07,l100seg,72
2,mean,2242.1365,21,7,A,200129MZ072BBB07,l100seg,72
2,std,1112.8708,21,7,A,200129MZ072BBB07,l100seg,72
2,mad,818.0,21,7,A,200129MZ072BBB07,l100seg,72
2,mean,2203.828,22,7,A,200129MZ072BBB07,l100seg,72
2,std,1087.8381,22,7,A,200129MZ072BBB07,l100seg,72
2,mad,709.5,22,7,A,200129MZ072BBB07,l100seg,72
2,mean,2133.4382,23,7,A,200129MZ072BBB07,l100seg,72
2,std,1047.2483,23,7,A,200129MZ072BBB07,l100seg,72
2,mad,577.0,23,7,A,200129MZ072BBB07,l100seg,72
2,mean,2206.8972,24,7,A,200129MZ072BBB07,l100seg,72
2,std,944.1428,24,7,A,200129MZ072BBB07,l100seg,72
2,mad,575.5,24,7,A,200129MZ072BBB07,l100seg,72
2,mean,2222.3904,25,7,A,200129MZ072BBB07,l100seg,72
2,std,944.5961,25,7,A,200129MZ072BBB07,l100seg,72
2,mad,658.5,25,7,A,200129MZ072BBB07,l100seg,72
2,mean,2173.3662,26,7,A,200129MZ072BBB07,l100seg,72
2,std,1015.7211,26,7,A,200129MZ072BBB07,l100seg,72
2,mad,550.0,26,7,A,200129MZ072BBB07,l100seg,72
2,mean,2311.5237,27,7,A,200129MZ072BBB07,l100seg,72
2,std,1129.3883,27,7,A,200129MZ072BBB07,l100seg,72
2,mad,632.0,27,7,A,200129MZ072BBB07,l100seg,72
2,mean,2341.9153,28,7,A,200129MZ072BBB07,l100seg,72
2,std,1203.1423,28,7,A,200129MZ072BBB07,l100seg,72
2,mad,946.0,28,7,A,200129MZ072BBB07,l100seg,72
2,mean,2478.264,29,7,A,200129MZ072BBB07,l100seg,72
2,std,1197.2992,29,7,A,200129MZ072BBB07,l100seg,72
2,mad,940.0,29,7,A,200129MZ072BBB07,l100seg,72
2,mean,2428.6384,30,7,A,200129MZ072BBB07,l100seg,72
2,std,1006.1914,30,7,A,200129MZ072BBB07,l100seg,72
2,mad,681.0,30,7,A,200129MZ072BBB07,l100seg,72
2,mean,2339.2607,31,7,A,200129MZ072BBB07,l100seg,72
2,std,951.69214,31,7,A,200129MZ072BBB07,l100seg,72
2,mad,667.0,31,7,A,200129MZ072BBB07,l100seg,72
2,mean,2302.5732,32,7,A,200129MZ072BBB07,l100seg,72
2,std,992.6562,32,7,A,200129MZ072BBB07,l100seg,72
2,mad,623.0,32,7,A,200129MZ072BBB07,l100seg,72
2,mean,2349.3765,33,7,A,200129MZ072BBB07,l100seg,72
2,std,1038.0281,33,7,A,200129MZ072BBB07,l100seg,72
2,mad,667.0,33,7,A,200129MZ072BBB07,l100seg,72
2,mean,2289.1548,34,7,A,200129MZ072BBB07,l100seg,72
2,std,1033.1227,34,7,A,200129MZ072BBB07,l100seg,72
2,mad,763.0,34,7,A,200129MZ072BBB07,l100seg,72
2,mean,2437.6992,35,7,A,200129MZ072BBB07,l100seg,72
2,std,1047.7316,35,7,A,200129MZ072BBB07,l100seg,72
2,mad,735.0,35,7,A,200129MZ072BBB07,l100seg,72
2,mean,2600.6907,36,7,A,200129MZ072BBB07,l100seg,72
2,std,1034.0419,36,7,A,200129MZ072BBB07,l100seg,72
2,mad,734.0,36,7,A,200129MZ072BBB07,l100seg,72
2,mean,2442.0962,37,7,A,200129MZ072BBB07,l100seg,72
2,std,1009.76245,37,7,A,200129MZ072BBB07,l100seg,72
2,mad,690.0,37,7,A,200129MZ072BBB07,l100seg,72
2,mean,2552.7144,38,7,A,200129MZ072BBB07,l100seg,72
2,std,1165.7954,38,7,A,200129MZ072BBB07,l100seg,72
2,mad,771.0,38,7,A,200129MZ072BBB07,l100seg,72
2,mean,2687.3254,39,7,A,200129MZ072BBB07,l100seg,72
2,std,1298.4275,39,7,A,200129MZ072BBB07,l100seg,72
2,mad,1054.0,39,7,A,200129MZ072BBB07,l100seg,72
2,mean,2735.815,40,7,A,200129MZ072BBB07,l100seg,72
2,std,1253.6387,40,7,A,200129MZ072BBB07,l100seg,72
2,mad,909.0,40,7,A,200129MZ072BBB07,l100seg,72
2,mean,2685.788,41,7,A,200129MZ072BBB07,l100seg,72
2,std,1199.1259,41,7,A,200129MZ072BBB07,l100seg,72
2,mad,846.5,41,7,A,200129MZ072BBB07,l100seg,72
2,mean,2725.1606,42,7,A,200129MZ072BBB07,l100seg,72
2,std,1172.6923,42,7,A,200129MZ072BBB07,l100seg,72
2,mad,758.0,42,7,A,200129MZ072BBB07,l100seg,72
2,mean,2824.5742,43,7,A,200129MZ072BBB07,l100seg,72
2,std,1200.176,43,7,A,200129MZ072BBB07,l100seg,72
2,mad,771.0,43,7,A,200129MZ072BBB07,l100seg,72
2,mean,2865.2004,44,7,A,200129MZ072BBB07,l100seg,72
2,std,1285.2678,44,7,A,200129MZ072BBB07,l100seg,72
2,mad,964.0,44,7,A,200129MZ072BBB07,l100seg,72
2,mean,2736.6348,45,7,A,200129MZ072BBB07,l100seg,72
2,std,1268.9014,45,7,A,200129MZ072BBB07,l100seg,72
2,mad,860.0,45,7,A,200129MZ072BBB07,l100seg,72
2,mean,2822.557,46,7,A,200129MZ072BBB07,l100seg,72
2,std,1315.4966,46,7,A,200129MZ072BBB07,l100seg,72
2,mad,800.0,46,7,A,200129MZ072BBB07,l100seg,72
2,mean,2750.167,47,7,A,200129MZ072BBB07,l100seg,72
2,std,1174.1073,47,7,A,200129MZ072BBB07,l100seg,72
2,mad,691.5,47,7,A,200129MZ072BBB07,l100seg,72
2,mean,2470.7153,48,7,A,200129MZ072BBB07,l100seg,72
2,std,1068.5573,48,7,A,200129MZ072BBB07,l100seg,72
2,mad,670.0,48,7,A,200129MZ072BBB07,l100seg,72
2,mean,2202.8242,49,7,A,200129MZ072BBB07,l100seg,72
2,std,1089.7617,49,7,A,200129MZ072BBB07,l100seg,72
2,mad,627.0,49,7,A,200129MZ072BBB07,l100seg,72
2,mean,2220.158,50,7,A,200129MZ072BBB07,l100seg,72
2,std,995.4436,50,7,A,200129MZ072BBB07,l100seg,72
2,mad,602.0,50,7,A,200129MZ072BBB07,l100seg,72
2,mean,2150.2751,51,7,A,200129MZ072BBB07,l100seg,72
2,std,886.6802,51,7,A,200129MZ072BBB07,l100seg,72
2,mad,537.0,51,7,A,200129MZ072BBB07,l100seg,72
2,mean,1911.6698,52,7,A,200129MZ072BBB07,l100seg,72
2,std,731.7805,52,7,A,200129MZ072BBB07,l100seg,72
2,mad,467.0,52,7,A,200129MZ072BBB07,l100seg,72
2,mean,1894.5568,53,7,A,200129MZ072BBB07,l100seg,72
2,std,847.3341,53,7,A,200129MZ072BBB07,l100seg,72
2,mad,515.5,53,7,A,200129MZ072BBB07,l100seg,72
2,mean,1998.3629,54,7,A,200129MZ072BBB07,l100seg,72
2,std,1018.8762,54,7,A,200129MZ072BBB07,l100seg,72
2,mad,605.5,54,7,A,200129MZ072BBB07,l100seg,72
2,mean,1996.0552,55,7,A,200129MZ072BBB07,l100seg,72
2,std,1072.9229,55,7,A,200129MZ072BBB07,l100seg,72
2,mad,640.0,55,7,A,200129MZ072BBB07,l100seg,72
2,mean,1944.4069,56,7,A,200129MZ072BBB07,l100seg,72
2,std,985.5164,56,7,A,200129MZ072BBB07,l100seg,72
2,mad,639.5,56,7,A,200129MZ072BBB07,l100seg,72
2,mean,1822.7445,57,7,A,200129MZ072BBB07,l100seg,72
2,std,800.94946,57,7,A,200129MZ072BBB07,l100seg,72
2,mad,534.0,57,7,A,200129MZ072BBB07,l100seg,72
2,mean,1845.028,58,7,A,200129MZ072BBB07,l100seg,72
2,std,792.73816,58,7,A,200129MZ072BBB07,l100seg,72
2,mad,496.5,58,7,A,200129MZ072BBB07,l100seg,72
2,mean,1864.7511,59,7,A,200129MZ072BBB07,l100seg,72
2,std,903.6318,59,7,A,200129MZ072BBB07,l100seg,72
2,mad,683.0,59,7,A,200129MZ072BBB07,l100seg,72
2,mean,1650.8772,60,7,A,200129MZ072BBB07,l100seg,72
2,std,842.50726,60,7,A,200129MZ072BBB07,l100seg,72
2,mad,721.0,60,7,A,200129MZ072BBB07,l100seg,72
2,mean,1561.1277,61,7,A,200129MZ072BBB07,l100seg,72
2,std,857.21643,61,7,A,200129MZ072BBB07,l100seg,72
2,mad,727.5,61,7,A,200129MZ072BBB07,l100seg,72
2,mean,1533.4496,62,7,A,200129MZ072BBB07,l100seg,72
2,std,868.7077,62,7,A,200129MZ072BBB07,l100seg,72
2,mad,757.0,62,7,A,200129MZ072BBB07,l100seg,72
2,mean,1221.536,63,7,A,200129MZ072BBB07,l100seg,72
2,std,685.0403,63,7,A,200129MZ072BBB07,l100seg,72
2,mad,491.0,63,7,A,200129MZ072BBB07,l100seg,72
2,mean,986.7958,64,7,A,200129MZ072BBB07,l100seg,72
2,std,586.4831,64,7,A,200129MZ072BBB07,l100seg,72
2,mad,175.0,64,7,A,200129MZ072BBB07,l100seg,72
2,mean,860.6912,65,7,A,200129MZ072BBB07,l100seg,72
2,std,527.21735,65,7,A,200129MZ072BBB07,l100seg,72
2,mad,104.0,65,7,A,200129MZ072BBB07,l100seg,72
2,mean,775.89,66,7,A,200129MZ072BBB07,l100seg,72
2,std,546.8031,66,7,A,200129MZ072BBB07,l100seg,72
2,mad,82.0,66,7,A,200129MZ072BBB07,l100seg,72
2,mean,634.1535,67,7,A,200129MZ072BBB07,l100seg,72
2,std,224.46014,67,7,A,200129MZ072BBB07,l100seg,72
2,mad,54.0,67,7,A,200129MZ072BBB07,l100seg,72
2,mean,588.2831,68,7,A,200129MZ072BBB07,l100seg,72
2,std,135.50931,68,7,A,200129MZ072BBB07,l100seg,72
2,mad,44.0,68,7,A,200129MZ072BBB07,l100seg,72
2,mean,597.3176,69,7,A,200129MZ072BBB07,l100seg,72
2,std,200.9073,69,7,A,200129MZ072BBB07,l100seg,72
2,mad,53.0,69,7,A,200129MZ072BBB07,l100seg,72
2,mean,595.05945,70,7,A,200129MZ072BBB07,l100seg,72
2,std,197.11635,70,7,A,200129MZ072BBB07,l100seg,72
2,mad,53.0,70,7,A,200129MZ072BBB07,l100seg,72
2,mean,572.00116,71,7,A,200129MZ072BBB07,l100seg,72
2,std,104.434074,71,7,A,200129MZ072BBB07,l100seg,72
2,mad,42.0,71,7,A,200129MZ072BBB07,l100seg,72
2,mean,584.185,72,7,A,200129MZ072BBB07,l100seg,72
2,std,117.065735,72,7,A,200129MZ072BBB07,l100seg,72
2,mad,42.0,72,7,A,200129MZ072BBB07,l100seg,72
2,mean,594.3452,73,7,A,200129MZ072BBB07,l100seg,72
2,std,176.66249,73,7,A,200129MZ072BBB07,l100seg,72
2,mad,42.0,73,7,A,200129MZ072BBB07,l100seg,72
2,mean,597.77203,74,7,A,200129MZ072BBB07,l100seg,72
2,std,104.3548,74,7,A,200129MZ072BBB07,l100seg,72
2,mad,45.0,74,7,A,200129MZ072BBB07,l100seg,72
2,mean,603.2738,75,7,A,200129MZ072BBB07,l100seg,72
2,std,100.493484,75,7,A,200129MZ072BBB07,l100seg,72
2,mad,46.0,75,7,A,200129MZ072BBB07,l100seg,72
2,mean,619.0151,76,7,A,200129MZ072BBB07,l100seg,72
2,std,124.36696,76,7,A,200129MZ072BBB07,l100seg,72
2,mad,48.0,76,7,A,200129MZ072BBB07,l100seg,72
2,mean,608.6781,77,7,A,200129MZ072BBB07,l100seg,72
2,std,116.37518,77,7,A,200129MZ072BBB07,l100seg,72
2,mad,43.0,77,7,A,200129MZ072BBB07,l100seg,72
2,mean,583.99036,78,7,A,200129MZ072BBB07,l100seg,72
2,std,86.82172,78,7,A,200129MZ072BBB07,l100seg,72
2,mad,35.5,78,7,A,200129MZ072BBB07,l100seg,72
2,mean,594.0513,79,7,A,200129MZ072BBB07,l100seg,72
2,std,110.04374,79,7,A,200129MZ072BBB07,l100seg,72
2,mad,46.0,79,7,A,200129MZ072BBB07,l100seg,72
2,mean,607.11914,80,7,A,200129MZ072BBB07,l100seg,72
2,std,151.91586,80,7,A,200129MZ072BBB07,l100seg,72
2,mad,45.0,80,7,A,200129MZ072BBB07,l100seg,72
2,mean,593.98956,81,7,A,200129MZ072BBB07,l100seg,72
2,std,108.59139,81,7,A,200129MZ072BBB07,l100seg,72
2,mad,38.0,81,7,A,200129MZ072BBB07,l100seg,72
2,mean,603.58264,82,7,A,200129MZ072BBB07,l100seg,72
2,std,110.87839,82,7,A,200129MZ072BBB07,l100seg,72
2,mad,40.0,82,7,A,200129MZ072BBB07,l100seg,72
2,mean,601.52704,83,7,A,200129MZ072BBB07,l100seg,72
2,std,125.21662,83,7,A,200129MZ072BBB07,l100seg,72
2,mad,41.0,83,7,A,200129MZ072BBB07,l100seg,72
2,mean,591.96436,84,7,A,200129MZ072BBB07,l100seg,72
2,std,117.67383,84,7,A,200129MZ072BBB07,l100seg,72
2,mad,40.0,84,7,A,200129MZ072BBB07,l100seg,72
2,mean,594.97534,85,7,A,200129MZ072BBB07,l100seg,72
2,std,96.1644,85,7,A,200129MZ072BBB07,l100seg,72
2,mad,39.0,85,7,A,200129MZ072BBB07,l100seg,72
2,mean,611.00824,86,7,A,200129MZ072BBB07,l100seg,72
2,std,144.24947,86,7,A,200129MZ072BBB07,l100seg,72
2,mad,37.0,86,7,A,200129MZ072BBB07,l100seg,72
2,mean,593.3151,87,7,A,200129MZ072BBB07,l100seg,72
2,std,114.94254,87,7,A,200129MZ072BBB07,l100seg,72
2,mad,33.0,87,7,A,200129MZ072BBB07,l100seg,72
2,mean,592.3147,88,7,A,200129MZ072BBB07,l100seg,72
2,std,134.67952,88,7,A,200129MZ072BBB07,l100seg,72
2,mad,38.0,88,7,A,200129MZ072BBB07,l100seg,72
2,mean,609.8312,89,7,A,200129MZ072BBB07,l100seg,72
2,std,141.67946,89,7,A,200129MZ072BBB07,l100seg,72
2,mad,43.0,89,7,A,200129MZ072BBB07,l100seg,72
2,mean,594.90717,90,7,A,200129MZ072BBB07,l100seg,72
2,std,107.93956,90,7,A,200129MZ072BBB07,l100seg,72
2,mad,38.0,90,7,A,200129MZ072BBB07,l100seg,72
2,mean,584.74097,91,7,A,200129MZ072BBB07,l100seg,72
2,std,88.048004,91,7,A,200129MZ072BBB07,l100seg,72
2,mad,41.0,91,7,A,200129MZ072BBB07,l100seg,72
2,mean,586.5615,92,7,A,200129MZ072BBB07,l100seg,72
2,std,100.52881,92,7,A,200129MZ072BBB07,l100seg,72
2,mad,38.0,92,7,A,200129MZ072BBB07,l100seg,72
2,mean,597.36554,93,7,A,200129MZ072BBB07,l100seg,72
2,std,121.22129,93,7,A,200129MZ072BBB07,l100seg,72
2,mad,45.0,93,7,A,200129MZ072BBB07,l100seg,72
2,mean,601.6518,94,7,A,200129MZ072BBB07,l100seg,72
2,std,119.59652,94,7,A,200129MZ072BBB07,l100seg,72
2,mad,43.0,94,7,A,200129MZ072BBB07,l100seg,72
2,mean,614.1755,95,7,A,200129MZ072BBB07,l100seg,72
2,std,129.6673,95,7,A,200129MZ072BBB07,l100seg,72
2,mad,46.0,95,7,A,200129MZ072BBB07,l100seg,72
2,mean,600.7876,96,7,A,200129MZ072BBB07,l100seg,72
2,std,110.26399,96,7,A,200129MZ072BBB07,l100seg,72
2,mad,49.0,96,7,A,200129MZ072BBB07,l100seg,72
2,mean,596.34686,97,7,A,200129MZ072BBB07,l100seg,72
2,std,93.46632,97,7,A,200129MZ072BBB07,l100seg,72
2,mad,55.0,97,7,A,200129MZ072BBB07,l100seg,72
2,mean,576.3663,98,7,A,200129MZ072BBB07,l100seg,72
2,std,134.54736,98,7,A,200129MZ072BBB07,l100seg,72
2,mad,73.0,98,7,A,200129MZ072BBB07,l100seg,72
2,mean,513.5146,99,7,A,200129MZ072BBB07,l100seg,72
2,std,118.72694,99,7,A,200129MZ072BBB07,l100seg,72
2,mad,85.0,99,7,A,200129MZ072BBB07,l100seg,72
2,mean,342.60577,100,7,A,200129MZ072BBB07,l100seg,72
2,std,125.442474,100,7,A,200129MZ072BBB07,l100seg,72
